LATDD83,LONGDD83,Month,Day,FIREYEAR,OWNERAGENCY,PROTECTIONAGENCY,PERIMEXISTS_N,PERIMEXISTS_Y,FIRERPTQC_no,FIRERPTQC_yes,STATCAUSE,TOTALACRES,sizeclass,cluster,cluster_label
37.42319,-107.17762,10,2,2023,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
33.55501,-111.58825,10,4,1998,12,12,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
36.92083,-118.83528,11,1,2007,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
34.01194,-117.445,6,4,2000,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
40.01667,-122.48333,5,4,2011,9,9,True,False,True,False,3,0.25,A,0,Remote Small Fires
34.38972,-111.2075,9,19,2009,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.0999,-120.2344,8,28,1994,9,9,True,False,True,False,8,26.0,C,4,Urban Wildfires
36.685,-119.78111,6,21,1992,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
33.502,-85.945,7,20,1995,9,12,False,True,True,False,6,10.0,C,2,Frequent Small Fires
40.08472,-120.90028,7,12,2002,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.00167,-122.61667,9,5,2003,9,9,True,False,True,False,6,0.1,A,0,Remote Small Fires
35.05042,-111.73605,6,20,2023,12,12,True,False,False,True,8,0.1,A,1,High-Risk Large Fires
44.35667,-112.775,10,24,1990,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
47.00814,-120.95289,11,11,1993,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
43.18818,-122.51449,9,16,1993,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
42.55487,-120.9111,7,22,2006,9,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
33.96806,-117.68806,10,27,1997,9,9,True,False,True,False,12,5.0,B,4,Urban Wildfires
38.65222,-119.86361,7,18,2014,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
40.15235,-105.87262,9,28,1993,4,4,True,False,True,False,0,0.6,B,3,High-Risk Large Fires
29.01999,-81.46333,6,12,1993,12,12,True,False,False,True,6,3.0,B,1,Frequent Small Fires
39.44056,-105.59833,3,31,1999,12,12,True,False,True,False,1,30.0,C,0,High-Risk Large Fires
36.29,-120.27389,7,4,1993,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
33.17507,-107.85059,6,27,1995,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.93535,-117.03683,7,5,2006,9,9,True,False,True,False,4,5.0,B,0,High-Risk Large Fires
33.7604,-116.30164,2,5,2006,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
43.69444,-122.04472,7,27,2014,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
39.385,-121.67806,5,12,1999,9,9,True,False,True,False,3,0.5,B,0,Remote Small Fires
36.97462,-120.09218,6,4,2014,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
36.74282,-119.60813,10,25,2013,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
44.51263,-123.52665,8,25,2023,12,12,False,True,False,True,9,13.0,C,2,Remote Small Fires
39.19889,-121.54694,9,8,1998,9,9,True,False,True,False,4,2.0,B,0,High-Risk Large Fires
48.18111,-113.99972,8,10,2019,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
35.13166,-111.54388,8,15,2015,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
36.86111,-121.42694,6,1,2005,9,9,True,False,True,False,3,3.0,B,0,High-Risk Large Fires
41.04508,-123.67369,7,4,2011,0,0,True,False,True,False,0,0.5,B,3,Remote Small Fires
35.24306,-120.63889,11,18,1998,9,9,True,False,True,False,11,0.5,B,4,Urban Wildfires
38.54083,-119.58417,7,4,2001,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.44234,-121.47033,8,6,1999,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
44.61845,-118.20291,9,7,2020,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
44.565,-84.335,6,25,1995,12,12,True,False,True,False,6,2.0,B,0,Frequent Small Fires
34.06005,-109.27564,5,17,1999,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
34.42333,-110.84222,6,1,2017,12,12,False,True,False,True,6,3241.0,F,2,High-Risk Large Fires
34.2975,-110.99825,7,5,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.35611,-121.66,5,31,2000,9,9,True,False,True,False,3,5.0,B,0,Remote Small Fires
37.59999,-111.78407,8,4,1990,12,12,True,False,False,True,6,0.5,B,1,High-Risk Large Fires
36.7,-119.835,5,27,1996,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
40.07333,-110.84167,8,11,2001,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
42.68099,-120.61388,8,14,1996,9,9,True,False,True,False,6,0.2,A,0,Remote Small Fires
36.93246,-118.65475,7,23,2006,8,8,True,False,True,False,6,1.0,B,4,High-Risk Large Fires
43.90984,-121.85198,9,23,1991,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.44944,-117.88111,8,7,2005,9,9,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.88619,-116.44026,7,8,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.54056,-107.20917,5,19,2012,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
44.05167,-121.41139,7,7,2009,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
33.98306,-116.97194,8,14,1997,9,9,True,False,True,False,11,5.0,B,4,Urban Wildfires
40.49828,-111.64906,11,18,1995,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.81833,-116.44917,6,6,2012,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
34.92363,-111.73481,9,23,2000,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
39.14496,-120.97806,2,8,2011,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
41.37137,-123.44414,7,10,2017,12,12,True,False,False,True,6,2.25,B,1,Remote Small Fires
39.455,-120.615,7,9,1997,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
38.02795,-121.99297,6,21,2013,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
44.47539,-121.59866,6,24,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
32.68006,-109.75731,7,9,1989,12,12,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
35.24884,-111.85301,7,6,1987,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
34.40503,-111.20229,10,2,1989,12,12,True,False,True,False,1,0.3,B,0,High-Risk Large Fires
38.00132,-122.58197,9,17,2011,9,9,True,False,True,False,8,0.01,A,4,Urban Wildfires
44.58333,-121.05581,8,10,2020,12,12,True,False,False,True,4,0.1,A,1,Remote Small Fires
40.44162,-111.73077,7,21,1998,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.69027,-121.38289,1,16,2013,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
38.81694,-121.31194,7,9,2003,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
44.26694,-121.73417,8,30,2012,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
33.023,-87.378,11,13,2013,12,12,False,True,True,False,1,13.0,C,2,Frequent Small Fires
32.3884,-110.72898,8,14,1996,12,12,True,False,True,False,6,5.0,B,0,High-Risk Large Fires
35.09176,-112.32439,8,16,2002,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
40.73556,-122.20167,9,3,2002,12,12,True,False,True,False,0,0.1,A,0,Remote Small Fires
34.345,-117.88,11,20,1994,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
39.97917,-120.19583,9,15,2013,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.53578,-111.01792,9,20,2007,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.81917,-111.5125,7,15,2004,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.08363,-121.10155,6,19,2012,9,9,True,False,True,False,12,0.08,A,4,Urban Wildfires
30.14166,-84.99166,2,27,1991,12,12,True,False,False,True,0,10.0,C,1,Frequent Small Fires
34.45833,-118.63,6,6,1997,9,9,True,False,True,False,12,25.0,C,4,Urban Wildfires
36.42306,-121.01889,9,18,1996,9,9,True,False,True,False,8,1.0,B,4,Urban Wildfires
37.42611,-120.82111,7,21,1994,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
36.9725,-91.26306,3,4,1996,12,12,True,False,True,False,12,12.0,C,4,Frequent Small Fires
33.85111,-117.35611,10,18,1999,9,9,True,False,True,False,12,50.0,C,4,Urban Wildfires
35.2267,-108.39396,8,19,2001,12,12,True,False,True,False,6,5.0,B,0,High-Risk Large Fires
37.63889,-92.37111,3,15,2018,12,12,False,True,True,False,12,114.0,D,2,Frequent Small Fires
30.30222,-84.76666,5,23,2004,9,10,True,False,False,True,6,8.0,B,1,Frequent Small Fires
42.24024,-120.93088,4,10,1988,12,12,True,False,True,False,3,26.6,C,0,Remote Small Fires
43.09195,-122.62111,9,15,2011,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
44.83654,-118.34023,8,3,2000,12,12,True,False,False,True,6,2.5,B,1,Remote Small Fires
38.41858,-121.14065,6,17,2014,9,9,True,False,True,False,12,25.0,C,4,Urban Wildfires
38.84758,-120.84264,9,23,2009,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.87127,-107.81159,5,20,2006,12,12,True,False,True,False,6,1.8,B,0,High-Risk Large Fires
33.99694,-117.40889,2,20,1997,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.30416,-105.65379,7,28,2013,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
38.77444,-120.2975,7,8,2013,9,9,True,False,True,False,12,572.0,E,4,Urban Wildfires
38.26325,-122.6787,7,28,2011,9,9,True,False,True,False,12,1.01,B,4,Urban Wildfires
41.79111,-123.37806,8,18,2012,12,12,True,False,True,False,0,0.1,A,0,Remote Small Fires
43.88,-104.0483,11,8,1991,12,12,True,False,True,False,0,0.3,B,0,Remote Small Fires
33.51388,-109.06608,7,9,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.97496,-111.66236,7,27,1998,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
32.94396,-105.72693,7,3,2020,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
36.2544,-120.2411,6,5,2012,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.73,-121.68611,5,28,1997,9,9,True,False,True,False,4,3.0,B,0,High-Risk Large Fires
36.86306,-91.39861,4,19,1997,12,12,True,False,True,False,0,780.0,E,0,Frequent Small Fires
41.7675,-111.77472,6,28,2019,12,12,True,False,False,True,0,2.0,B,1,Remote Small Fires
36.62699,-118.83615,7,18,1996,8,8,True,False,True,False,6,2.5,B,0,High-Risk Large Fires
46.34127,-114.22331,7,11,2021,9,4,True,False,True,False,8,0.3,B,4,Remote Small Fires
36.49082,-106.10019,8,8,2013,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.19149,-105.7297,6,5,2020,12,12,False,True,False,True,1,0.1,A,2,High-Risk Large Fires
31.75,-92.5,12,4,1989,12,12,True,False,False,True,0,1.0,B,1,Frequent Small Fires
44.1161,-118.52189,6,2,2007,12,12,True,False,False,True,6,98.0,C,1,Remote Small Fires
36.18891,-106.63889,7,12,2005,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.42889,-121.67806,10,28,1997,9,9,True,False,True,False,3,1.0,B,0,Remote Small Fires
38.475,-120.52889,11,4,1995,9,9,True,False,True,False,3,0.2,A,0,High-Risk Large Fires
33.20007,-107.9372,6,27,1993,12,12,True,False,True,False,6,3.0,B,0,High-Risk Large Fires
40.11389,-123.68,8,17,1996,9,9,True,False,True,False,0,165.0,D,0,Remote Small Fires
34.19167,-117.4375,6,25,2013,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
43.98671,-121.4222,6,17,2022,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
41.61771,-122.6606,7,2,2001,9,9,True,False,True,False,4,0.4,B,0,Remote Small Fires
34.01778,-107.21306,7,15,2018,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
33.92231,-116.65375,5,29,2007,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
35.19806,-120.56806,7,9,2002,9,9,True,False,True,False,3,3.0,B,0,High-Risk Large Fires
36.84167,-92.08333,3,25,1986,12,12,True,False,True,False,0,2.0,B,0,Frequent Small Fires
34.10333,-111.35278,3,9,2018,12,12,True,False,False,True,3,0.25,A,1,High-Risk Large Fires
38.59389,-120.81,7,18,2008,9,9,True,False,True,False,4,3.8,B,0,High-Risk Large Fires
44.27499,-119.39159,8,27,2006,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
34.50462,-112.37605,4,25,2009,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
36.01002,-106.83893,7,6,1997,12,12,True,False,True,False,1,0.25,A,0,High-Risk Large Fires
35.82002,-106.80227,10,2,1991,12,12,True,False,True,False,4,0.25,A,0,High-Risk Large Fires
31.81675,-109.33395,9,24,1987,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
46.09444,-117.50444,8,11,1989,12,12,True,False,False,True,6,0.3,B,1,Remote Small Fires
34.34167,-117.45472,10,26,2012,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
37.37129,-120.61373,3,9,2012,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
45.21972,-121.38278,8,17,2010,12,12,True,False,True,False,11,0.3,B,4,Remote Small Fires
34.99417,-83.09167,4,4,2005,12,12,True,False,False,True,0,3.0,B,1,Frequent Small Fires
43.49944,-124.23722,9,9,2014,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
43.34429,-121.95586,9,12,1987,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
38.80833,-112.21667,9,5,1996,12,12,True,False,False,True,6,15.0,C,1,High-Risk Large Fires
37.786,-119.6427,6,30,2004,8,8,True,False,True,False,6,5.5,B,4,High-Risk Large Fires
34.50598,-112.52536,7,23,1988,12,12,True,False,True,False,6,0.2,A,0,High-Risk Large Fires
37.89193,-111.54545,7,11,2002,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
34.43389,-117.46,5,23,2001,9,9,True,False,True,False,10,0.5,B,4,Urban Wildfires
39.31306,-121.64111,9,13,1994,9,9,True,False,True,False,3,1.0,B,0,Remote Small Fires
34.85687,-112.93176,8,1,2000,12,12,False,True,True,False,6,20.0,C,2,High-Risk Large Fires
36.27056,-115.72222,7,20,2009,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
40.69313,-121.42178,9,30,2018,12,12,True,False,False,True,1,0.01,A,1,Remote Small Fires
41.30167,-122.60222,7,9,2006,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
44.3365,-121.57171,8,9,1989,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.57228,-121.07372,7,26,2022,12,12,True,False,False,True,12,0.01,A,1,Urban Wildfires
36.95639,-118.91833,9,21,2002,12,12,True,False,True,False,12,6.0,B,4,Urban Wildfires
39.61444,-122.73583,9,21,2007,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
43.42833,-122.16,7,24,1994,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
33.93972,-109.51278,7,9,2017,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
32.9716,-116.90834,10,11,2014,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
37.70167,-118.89,9,21,1995,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.94306,-117.22611,8,10,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
41.0619,-123.685,4,18,2014,0,0,True,False,True,False,1,0.1,A,3,Remote Small Fires
34.24167,-117.76333,11,28,1998,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
38.81782,-122.70813,9,19,2007,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
41.4925,-123.41361,9,29,1994,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
33.31806,-116.44611,5,5,1992,10,10,True,False,True,False,6,2.0,B,0,High-Risk Large Fires
34.2825,-111.16528,9,20,2019,12,12,True,False,False,True,0,0.17,A,1,High-Risk Large Fires
38.86322,-121.37707,8,7,2012,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
45.94153,-112.39131,7,16,2021,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
33.63338,-109.26729,6,7,1992,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.37257,-112.32061,11,24,1990,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
36.78694,-119.61806,8,21,1993,9,9,True,False,True,False,12,2.0,B,4,Urban Wildfires
41.10194,-121.55194,8,9,1993,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
42.2983,-120.67224,8,21,1995,12,12,True,False,True,False,11,0.3,B,4,Urban Wildfires
44.1466,-103.8833,8,7,1993,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
34.56,-118.6775,8,20,2001,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
48.02486,-120.13119,8,5,1999,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.22111,-122.03111,7,9,2000,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
37.95158,-120.42135,11,17,2013,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
35.448,-120.6137,6,3,2000,9,9,True,False,True,False,4,5.0,B,0,High-Risk Large Fires
44.29499,-118.86999,6,24,1992,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
40.38419,-122.34107,6,23,2009,9,9,True,False,True,False,12,0.2,A,4,Urban Wildfires
34.328,-87.296,1,17,1986,12,12,True,False,True,False,0,28.0,C,0,Frequent Small Fires
33.70611,-117.26611,10,28,1992,1,1,True,False,True,False,4,0.1,A,3,High-Risk Large Fires
33.74894,-111.77802,3,22,1999,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
35.83101,-105.86321,8,17,2020,12,12,False,True,False,True,12,4010.0,F,2,Urban Wildfires
48.89806,-114.39806,7,22,2004,12,12,True,False,True,False,7,0.1,A,0,Remote Small Fires
39.76056,-121.96611,9,4,2002,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
48.70461,-118.99615,8,13,2001,12,12,False,True,True,False,1,22.0,C,2,Remote Small Fires
37.00389,-120.065,7,4,2000,9,9,True,False,True,False,0,3.0,B,0,High-Risk Large Fires
44.81333,-118.8208,8,22,2006,12,12,True,False,False,True,6,2.0,B,1,Remote Small Fires
41.65194,-120.57167,9,22,1999,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.23621,-120.40658,10,21,1999,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
38.26806,-119.17333,7,15,2007,1,1,True,False,True,False,6,0.1,A,3,High-Risk Large Fires
45.71348,-117.49102,8,12,1994,12,12,True,False,False,True,6,2.0,B,1,Remote Small Fires
35.29455,-111.88112,6,2,1986,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
43.3979,-121.90086,9,6,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
41.42889,-122.33194,7,22,1995,9,9,True,False,True,False,0,0.2,A,0,Remote Small Fires
35.80056,-118.45028,9,3,2002,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.26611,-120.51389,10,27,1995,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
42.86651,-122.80116,6,11,1986,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.44167,-118.09,6,24,1992,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
44.42532,-114.70934,6,9,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.12333,-106.97389,5,24,2000,12,12,True,False,False,True,6,10.0,C,1,High-Risk Large Fires
39.20306,-121.17,8,1,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.93694,-120.80694,9,14,2005,9,9,True,False,True,False,12,2.0,B,4,Urban Wildfires
35.47223,-118.75251,8,22,2020,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
44.05166,-118.73499,8,20,1991,12,12,True,False,False,True,6,10.0,C,1,Remote Small Fires
37.65073,-121.81606,1,8,2012,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.93033,-121.15648,6,5,2014,9,9,True,False,True,False,12,3.0,B,4,Urban Wildfires
37.0697,-121.59462,7,6,2015,9,9,True,False,True,False,11,0.02,A,4,Urban Wildfires
41.79139,-123.01944,3,19,2002,9,9,True,False,True,False,3,0.1,A,0,Remote Small Fires
38.905,-121.23694,5,24,1997,9,9,True,False,True,False,3,0.5,B,0,High-Risk Large Fires
43.7661,-103.7208,7,8,2006,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
43.36821,-121.26561,5,26,1997,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
43.49448,-122.1755,9,25,2022,12,12,True,False,False,True,9,0.25,A,1,Remote Small Fires
42.06333,-111.46361,8,4,2013,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
37.6319,-120.83068,5,15,2013,9,9,True,False,True,False,12,0.15,A,4,Urban Wildfires
33.74833,-109.4861,7,16,2009,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
41.03167,-115.09167,10,10,2000,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
36.71389,-119.49306,8,10,2000,9,9,True,False,True,False,4,5.0,B,0,High-Risk Large Fires
46.22528,-117.71056,7,11,1998,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
34.31178,-118.1367,9,13,2021,12,12,True,False,False,True,4,1.0,B,1,High-Risk Large Fires
39.83528,-121.40083,9,21,2001,12,12,True,False,True,False,4,0.1,A,0,Remote Small Fires
29.47833,-81.785,4,11,1992,12,12,True,False,False,True,7,0.1,A,1,Frequent Small Fires
34.40887,-110.85578,9,22,2023,12,12,True,False,False,True,8,5.4,B,1,High-Risk Large Fires
48.56528,-119.07611,7,28,2009,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
48.68183,-120.41734,7,4,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
48.2847,-109.83669,7,26,2022,11,0,True,False,False,True,12,0.01,A,1,Remote Small Fires
34.46306,-117.45889,6,24,1997,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
48.89784,-115.05271,4,3,2023,9,12,True,False,False,True,8,0.5,B,1,Remote Small Fires
30.18611,-82.45666,6,8,2010,12,12,True,False,False,True,6,0.5,B,1,Frequent Small Fires
37.91806,-121.90389,5,4,1992,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.76194,-122.56611,10,21,2000,9,9,True,False,True,False,4,4500.0,F,0,High-Risk Large Fires
32.3884,-110.71231,6,19,2001,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
38.9776,-105.0091,4,7,2016,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
38.725,-119.4,10,1,1992,9,12,True,False,True,False,3,0.5,B,0,High-Risk Large Fires
34.90002,-111.60071,7,30,1994,12,12,True,False,True,False,6,0.4,B,0,High-Risk Large Fires
29.05888,-81.8225,5,20,2013,12,12,True,False,False,True,6,1.3,B,1,Frequent Small Fires
37.50667,-108.45806,5,12,2000,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
41.0931,-123.6925,7,10,2010,0,0,True,False,True,False,0,0.5,B,3,Remote Small Fires
44.34889,-85.49972,4,29,2004,12,12,True,False,True,False,8,1.0,B,0,Frequent Small Fires
38.65,-82.64167,12,4,1998,12,12,True,False,True,False,0,32.0,C,0,Frequent Small Fires
41.80361,-124.05722,7,4,2008,12,12,True,False,True,False,0,0.1,A,0,Remote Small Fires
38.37278,-112.42833,9,28,2001,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
